player_id,match_id,official_start_ts,team_id,opponent_team_id,position_bucket,is_home,realized_stat,roll_5_mean,roll_5_median,roll_5_std,roll_5_p25,roll_5_p75,roll_5_wmean,roll_5_per36_mean,roll_10_mean,roll_10_median,roll_10_std,roll_10_p25,roll_10_p75,roll_10_wmean,roll_10_per36_mean,roll_20_mean,roll_20_median,roll_20_std,roll_20_p25,roll_20_p75,roll_20_wmean,roll_20_per36_mean,opp_allowed_5_mean,opp_allowed_5_median,opp_allowed_5_std,opp_allowed_5_p25,opp_allowed_5_p75,opp_allowed_5_wmean,opp_allowed_10_mean,opp_allowed_10_median,opp_allowed_10_std,opp_allowed_10_p25,opp_allowed_10_p75,opp_allowed_10_wmean,opp_allowed_20_mean,opp_allowed_20_median,opp_allowed_20_std,opp_allowed_20_p25,opp_allowed_20_p75,opp_allowed_20_wmean,rest_days,is_b2b,matches_last7,line_value,mean_minus_line,z_gap,y_over
1627741,0022300805,2024-02-23,1610612755,1610612739,NBA,1.0,13.0,20.6,22.0,3.5552777669262356,20.0,23.0,20.157755717141242,19.696627985287115,15.0,15.5,7.280109889280518,12.0,21.5,16.712178941795877,16.274776250496647,13.25,14.0,6.9991070859074584,9.0,18.0,15.378300754946745,15.727351477925946,16.2,13.0,5.670978751503131,12.0,22.0,15.621644331461578,17.3,14.0,7.335529974037323,12.25,23.5,16.993333595826996,15.1,13.0,8.018104514160438,10.0,22.25,16.37421182823968,1.0,1.0,1.0,20.5,-5.5,-0.7554831017177897,0.0
1627741,0022300817,2024-02-25,1610612755,1610612749,NBA,1.0,11.0,19.2,22.0,4.707440918375928,14.0,23.0,18.28782414403821,18.983717228322355,15.1,15.5,7.244998274671982,12.25,21.5,16.235109050665322,16.55198808975228,13.0,13.5,6.913754406977442,9.0,18.0,15.010530917165973,15.06561578333203,12.8,8.0,7.88416133777081,8.0,13.0,12.357824580423184,12.3,8.0,8.379140767405689,7.0,12.5,12.089497690007338,12.05,8.0,8.071400126372128,7.0,17.25,12.22062654402688,2.0,0.0,2.0,19.5,-4.4,-0.6073155345505187,0.0
1627741,0022300836,2024-02-27,1610612755,1610612738,NBA,0.0,6.0,16.8,14.0,5.192301994298868,13.0,22.0,15.776265580115696,17.309053006456672,15.9,15.5,6.236184731067546,12.25,21.5,15.82595632171847,17.605376312412027,12.75,12.5,6.891117471063746,9.0,18.0,14.415404437149627,14.757472747692114,20.2,19.0,7.4404300950953095,16.0,20.0,20.95097254943998,16.2,14.0,8.6,10.25,19.75,17.956560520529536,16.7,14.0,7.798076685952761,11.0,20.75,18.06387781317595,2.0,0.0,3.0,16.5,-0.5999999999999996,-0.09621267263153832,0.0
1627741,0022300858,2024-03-01,1610612755,1610612766,NBA,1.0,13.0,13.2,13.0,5.192301994298868,11.0,14.0,12.169875577293658,13.921411222486887,14.8,13.5,6.881860213634101,11.25,21.5,14.017201701118061,16.187222364601855,12.35,12.0,7.037577708274346,5.25,18.0,13.184819303170423,14.0173383192536,14.2,14.0,5.418486873657627,11.0,19.0,14.363372812807865,12.6,13.0,5.817215828899595,11.25,16.25,13.021910601714627,14.05,13.5,6.127601488347622,10.5,18.25,13.509823313010665,3.0,0.0,3.0,13.5,1.3000000000000007,0.18890241295870644,0.0
1627741,0022300871,2024-03-03,1610612755,1610612742,NBA,0.0,11.0,11.4,13.0,2.870540018881465,11.0,13.0,11.163188194370571,13.276896926808814,15.8,13.5,5.723635208501674,12.25,21.5,14.275583873230225,16.72400965526132,12.4,12.5,7.03846574190711,5.25,18.0,13.166373751026988,14.154499329872774,8.4,10.0,7.445804187594514,0.0,13.0,7.935144633052117,11.5,10.0,8.969392398596462,8.5,12.75,9.859990536653367,10.35,10.0,7.708923400838796,5.0,13.0,9.466299326091734,2.0,0.0,3.0,11.5,4.300000000000001,0.7512707996507082,0.0
1627741,0022300887,2024-03-05,1610612755,1610612751,NBA,0.0,13.0,10.8,11.0,2.5612496949731396,11.0,13.0,10.766351682692875,13.018778351518586,15.7,13.5,5.797413216254298,11.5,21.5,13.779314141594064,16.35770316840285,12.05,12.0,6.924413332550275,5.25,17.25,12.813527049290606,13.966170124066121,16.8,13.0,6.43117407632541,12.0,20.0,17.042581498149556,14.7,12.5,8.567963585356791,11.25,19.0,15.903297810783547,12.6,12.5,8.315046602394963,6.0,14.5,14.830333051815204,2.0,0.0,3.0,10.5,5.199999999999999,0.896951762110156,1.0
1627741,0022300896,2024-03-06,1610612755,1610612763,NBA,1.0,15.0,10.8,11.0,2.5612496949731396,11.0,13.0,11.07748107676535,13.476920641859085,15.0,13.0,5.656854249492381,11.5,20.0,13.390712718999517,16.23031893509072,11.8,12.0,6.794115100585212,5.25,14.75,12.803009730982478,13.780871075927696,18.4,14.0,8.16333265278342,13.0,19.0,18.236092400888257,15.9,14.0,6.670082458260919,12.25,17.25,16.736165493424128,16.9,14.5,8.26982466561414,10.75,20.25,16.54327439945621,1.0,1.0,3.0,10.5,4.5,0.795495128834866,1.0
1627741,0022300909,2024-03-08,1610612755,1610612740,NBA,1.0,8.0,11.6,13.0,3.0724582991474434,11.0,13.0,12.122664272240744,14.088299952203915,14.2,13.0,4.995998398718719,11.5,14.75,13.294817396527673,15.698676479330292,12.4,12.5,6.514598989960933,9.75,15.5,13.19661258241901,14.41010688095751,9.4,12.0,4.586937976471886,5.0,12.0,8.936719162212764,13.9,14.5,6.3,12.0,15.75,11.887927678129806,13.65,14.5,7.571492587330454,7.75,19.25,12.20842400274163,2.0,0.0,4.0,11.5,2.6999999999999993,0.5404325190921689,0.0
1627741,0022300927,2024-03-10,1610612755,1610612752,NBA,0.0,16.0,12.0,13.0,2.3664319132398464,11.0,13.0,11.797813821813733,14.961799836287714,12.6,13.0,4.079215610874228,11.0,13.75,11.91717915819389,14.4416055293873,12.25,12.5,6.579323673448511,7.5,15.5,12.450870992306205,14.230060492652296,11.4,5.0,8.685620300243386,4.0,21.0,11.647224415764397,11.2,10.5,7.730459236035075,4.25,17.5,11.255367081184795,10.8,8.5,8.891569040388767,4.0,16.0,10.73286829768325,2.0,0.0,4.0,12.5,0.09999999999999964,0.024514516892272915,1.0
1627741,0022300939,2024-03-12,1610612755,1610612752,NBA,0.0,9.0,12.6,13.0,2.870540018881465,11.0,15.0,12.757250535872231,16.45210959935917,12.0,13.0,2.932575659723036,11.0,13.75,12.245841381876149,14.864503263083993,12.95,13.0,6.184456322103019,10.25,16.25,13.047412589988795,15.084017903329539,12.6,13.0,6.711184694225007,7.0,16.0,12.382104127660751,11.1,10.0,7.7,4.25,17.5,11.267209835499537,10.0,8.5,6.465291950097845,4.75,14.5,10.898242488069549,2.0,0.0,4.0,12.5,-0.5,-0.17049858486761837,0.0
1627741,0022300958,2024-03-14,1610612755,1610612749,NBA,0.0,9.0,12.2,13.0,3.1874754901018454,9.0,15.0,11.98449170707903,16.320734724803923,11.5,12.0,2.9748949561287032,9.5,13.0,11.593686439868947,14.669756538161257,13.25,13.0,5.829879930152935,10.5,16.25,12.527430115631875,15.472266394328951,14.8,16.0,5.1536394906900505,10.0,18.0,15.759169276643428,13.1,11.5,5.923681287847955,9.25,17.5,14.70906615069508,13.0,11.0,7.148426400264607,8.0,16.5,14.298116064090948,2.0,0.0,3.0,12.5,-1.0,-0.33614632272640715,0.0
1627741,0022300969,2024-03-16,1610612755,1610612766,NBA,1.0,14.0,11.4,9.0,3.3823069050575527,9.0,15.0,11.069968220710322,16.05467720296618,11.1,11.0,3.014962686336267,9.0,13.0,11.072378504962805,14.765798922412632,13.1,13.0,5.8983048412234504,9.0,16.25,12.01419232903366,15.658893506082459,12.2,12.0,4.445222154178573,12.0,13.0,11.665926034129047,12.7,12.5,5.21632054229799,11.25,14.75,12.317881616706185,12.0,12.5,5.674504383644443,9.75,14.25,12.174635874788425,2.0,0.0,3.0,11.5,-0.40000000000000036,-0.132671625361332,1.0
1627741,0022300985,2024-03-18,1610612755,1610612748,NBA,1.0,12.0,11.2,9.0,3.1874754901018454,9.0,14.0,11.353396377099712,17.569920409177644,11.4,12.0,3.1368774282716245,9.0,13.75,11.600193903901467,15.82911018069078,13.65,13.0,5.424711973920827,10.5,16.25,12.371080826452944,16.7172432465514,9.2,9.0,2.7856776554368237,7.0,10.0,9.605346553865457,11.4,9.5,6.7852781814749505,6.25,13.5,11.219879280044214,11.35,10.0,5.6769269856146645,7.0,14.5,11.04168377462906,2.0,0.0,3.0,11.5,-0.09999999999999964,-0.0318788356531668,1.0
1627741,0022301002,2024-03-20,1610612755,1610612756,NBA,0.0,7.0,12.0,12.0,2.756809750418044,9.0,14.0,11.94227070133142,18.803666093635428,12.0,12.5,2.569046515733026,9.5,13.75,11.895925857331491,16.88273296496157,13.4,13.0,5.379591062525106,10.5,15.25,12.282900714272026,16.53497766478171,13.8,10.0,9.703607576566563,8.0,17.0,15.151537064897841,11.3,9.0,7.798076685952761,8.0,13.75,13.161744657847152,10.7,8.0,7.457211275000863,6.25,14.25,12.504558815778852,2.0,0.0,3.0,12.5,-0.5,-0.19462473604038075,0.0
